latitude,longitude
41.828919,-87.680101
41.833919,-87.680101
41.838919,-87.680101
41.843919,-87.680101
41.848919,-87.680101
41.853919,-87.680101
41.858919,-87.680101
41.863919,-87.680101
41.868919,-87.680101
41.873919,-87.680101
41.878919,-87.680101
41.883919,-87.680101
41.888919,-87.680101
41.893919,-87.680101
41.898919,-87.680101
41.903919,-87.680101
41.908919,-87.680101
41.913919,-87.680101
41.918919,-87.680101
41.923919,-87.680101
41.928919,-87.680101
41.933919,-87.680101
41.938919,-87.680101
41.943919,-87.680101
41.948919,-87.680101
41.953919,-87.680101
41.958919,-87.680101
41.963919,-87.680101
41.968919,-87.680101
41.973919,-87.680101
41.978919,-87.680101
41.983919,-87.680101
41.988919,-87.680101
41.993919,-87.680101
41.998919,-87.680101
42.003919,-87.680101
42.008919,-87.680101
42.013919,-87.680101
42.018919,-87.680101
41.678919,-87.675101
41.683919,-87.675101
41.688919,-87.675101
41.693919,-87.675101
41.698919,-87.675101
41.703919,-87.675101
41.708919,-87.675101
41.713919,-87.675101
41.718919,-87.675101
41.723919,-87.675101
41.728919,-87.675101
41.733919,-87.675101
41.738919,-87.675101
41.743919,-87.675101
41.748919,-87.675101
41.753919,-87.675101
41.758919,-87.675101
41.763919,-87.675101
41.768919,-87.675101
41.773919,-87.675101
41.778919,-87.675101
41.783919,-87.675101
41.788919,-87.675101
41.793919,-87.675101
41.798919,-87.675101
41.803919,-87.675101
41.808919,-87.675101
41.813919,-87.675101
41.818919,-87.675101
41.823919,-87.675101
41.828919,-87.675101
41.833919,-87.675101
41.838919,-87.675101
41.843919,-87.675101
41.848919,-87.675101
41.853919,-87.675101
41.858919,-87.675101
41.863919,-87.675101
41.868919,-87.675101
41.873919,-87.675101
41.878919,-87.675101
41.883919,-87.675101
41.888919,-87.675101
41.893919,-87.675101
41.898919,-87.675101
41.903919,-87.675101
41.908919,-87.675101
41.913919,-87.675101
41.918919,-87.675101
41.923919,-87.675101
41.928919,-87.675101
41.933919,-87.675101
41.938919,-87.675101
41.943919,-87.675101
41.948919,-87.675101
41.953919,-87.675101
41.958919,-87.675101
41.963919,-87.675101
41.968919,-87.675101
41.973919,-87.675101
41.978919,-87.675101
41.983919,-87.675101
41.988919,-87.675101
41.993919,-87.675101
41.998919,-87.675101
42.003919,-87.675101
42.008919,-87.675101
42.013919,-87.675101
42.018919,-87.675101
41.678919,-87.670101
41.683919,-87.670101
41.688919,-87.670101
41.693919,-87.670101
41.698919,-87.670101
41.703919,-87.670101
41.708919,-87.670101
41.713919,-87.670101
41.718919,-87.670101
41.723919,-87.670101
41.728919,-87.670101
41.733919,-87.670101
41.738919,-87.670101
41.743919,-87.670101
41.748919,-87.670101
41.753919,-87.670101
41.758919,-87.670101
41.763919,-87.670101
41.768919,-87.670101
41.773919,-87.670101
41.778919,-87.670101
41.783919,-87.670101
41.788919,-87.670101
41.793919,-87.670101
41.798919,-87.670101
41.803919,-87.670101
41.808919,-87.670101
41.813919,-87.670101
41.818919,-87.670101
41.823919,-87.670101
41.828919,-87.670101
41.833919,-87.670101
41.838919,-87.670101
41.843919,-87.670101
41.848919,-87.670101
41.853919,-87.670101
41.858919,-87.670101
41.863919,-87.670101
41.868919,-87.670101
41.873919,-87.670101
41.878919,-87.670101
41.883919,-87.670101
41.888919,-87.670101
41.893919,-87.670101
41.898919,-87.670101
41.903919,-87.670101
41.908919,-87.670101
41.913919,-87.670101
41.918919,-87.670101
41.923919,-87.670101
41.928919,-87.670101
41.933919,-87.670101
41.938919,-87.670101
41.943919,-87.670101
41.948919,-87.670101
41.953919,-87.670101
41.958919,-87.670101
41.963919,-87.670101
41.968919,-87.670101
41.973919,-87.670101
41.978919,-87.670101
41.983919,-87.670101
41.988919,-87.670101
41.993919,-87.670101
41.998919,-87.670101
42.003919,-87.670101
42.008919,-87.670101
42.013919,-87.670101
42.018919,-87.670101
41.678919,-87.665101
41.683919,-87.665101
41.688919,-87.665101
41.693919,-87.665101
41.698919,-87.665101
41.703919,-87.665101
41.708919,-87.665101
41.713919,-87.665101
41.718919,-87.665101
41.723919,-87.665101
41.728919,-87.665101
41.733919,-87.665101
41.738919,-87.665101
41.743919,-87.665101
41.748919,-87.665101
41.753919,-87.665101
41.758919,-87.665101
41.763919,-87.665101
41.768919,-87.665101
41.773919,-87.665101
41.778919,-87.665101
41.783919,-87.665101
41.788919,-87.665101
41.793919,-87.665101
41.798919,-87.665101
41.803919,-87.665101
41.808919,-87.665101
41.813919,-87.665101
41.818919,-87.665101
41.823919,-87.665101
41.828919,-87.665101
41.833919,-87.665101
41.838919,-87.665101
41.843919,-87.665101
41.848919,-87.665101
41.853919,-87.665101
41.858919,-87.665101
41.863919,-87.665101
41.868919,-87.665101
41.873919,-87.665101
41.878919,-87.665101
41.883919,-87.665101
41.888919,-87.665101
41.893919,-87.665101
41.898919,-87.665101
41.903919,-87.665101
41.908919,-87.665101
41.913919,-87.665101
41.918919,-87.665101
41.923919,-87.665101
41.928919,-87.665101
41.933919,-87.665101
41.938919,-87.665101
41.943919,-87.665101
41.948919,-87.665101
41.953919,-87.665101
41.958919,-87.665101
41.963919,-87.665101
41.968919,-87.665101
41.973919,-87.665101
41.978919,-87.665101
41.983919,-87.665101
41.988919,-87.665101
41.993919,-87.665101
41.998919,-87.665101
42.003919,-87.665101
42.008919,-87.665101
42.013919,-87.665101
42.018919,-87.665101
41.673919,-87.660101
41.678919,-87.660101
41.683919,-87.660101
41.688919,-87.660101
41.693919,-87.660101
41.698919,-87.660101
41.703919,-87.660101
41.708919,-87.660101
41.713919,-87.660101
41.718919,-87.660101
41.723919,-87.660101
41.728919,-87.660101
41.733919,-87.660101
41.738919,-87.660101
41.743919,-87.660101
41.748919,-87.660101
41.753919,-87.660101
41.758919,-87.660101
41.763919,-87.660101
41.768919,-87.660101
41.773919,-87.660101
41.778919,-87.660101
41.783919,-87.660101
41.788919,-87.660101
41.793919,-87.660101
41.798919,-87.660101
41.803919,-87.660101
41.808919,-87.660101
41.813919,-87.660101
41.818919,-87.660101
41.823919,-87.660101
41.828919,-87.660101
41.833919,-87.660101
41.838919,-87.660101
41.843919,-87.660101
41.848919,-87.660101
41.853919,-87.660101
41.858919,-87.660101
41.863919,-87.660101
41.868919,-87.660101
41.873919,-87.660101
41.878919,-87.660101
41.883919,-87.660101
41.888919,-87.660101
41.893919,-87.660101
41.898919,-87.660101
41.903919,-87.660101
41.908919,-87.660101
41.913919,-87.660101
41.918919,-87.660101
41.923919,-87.660101
41.928919,-87.660101
41.933919,-87.660101
41.938919,-87.660101
41.943919,-87.660101
41.948919,-87.660101
41.953919,-87.660101
41.958919,-87.660101
41.963919,-87.660101
41.968919,-87.660101
41.973919,-87.660101
41.978919,-87.660101
41.983919,-87.660101
41.988919,-87.660101
41.993919,-87.660101
41.998919,-87.660101
42.003919,-87.660101
42.008919,-87.660101
41.673919,-87.655101
41.678919,-87.655101
41.683919,-87.655101
41.688919,-87.655101
41.693919,-87.655101
41.698919,-87.655101
41.703919,-87.655101
41.708919,-87.655101
41.713919,-87.655101
41.718919,-87.655101
41.723919,-87.655101
41.728919,-87.655101
41.733919,-87.655101
41.738919,-87.655101
41.743919,-87.655101
41.748919,-87.655101
41.753919,-87.655101
41.758919,-87.655101
41.763919,-87.655101
41.768919,-87.655101
41.773919,-87.655101
41.778919,-87.655101
41.783919,-87.655101
41.788919,-87.655101
41.793919,-87.655101
41.798919,-87.655101
41.803919,-87.655101
41.808919,-87.655101
41.813919,-87.655101
41.818919,-87.655101
41.823919,-87.655101
41.828919,-87.655101
41.833919,-87.655101
41.838919,-87.655101
41.843919,-87.655101
41.848919,-87.655101
41.853919,-87.655101
41.858919,-87.655101
41.863919,-87.655101
41.868919,-87.655101
41.873919,-87.655101
41.878919,-87.655101
41.883919,-87.655101
41.888919,-87.655101
41.893919,-87.655101
41.898919,-87.655101
41.903919,-87.655101
41.908919,-87.655101
41.913919,-87.655101
41.918919,-87.655101
41.923919,-87.655101
41.928919,-87.655101
41.933919,-87.655101
41.938919,-87.655101
41.943919,-87.655101
41.948919,-87.655101
41.953919,-87.655101
41.958919,-87.655101
41.963919,-87.655101
41.968919,-87.655101
41.973919,-87.655101
41.978919,-87.655101
41.983919,-87.655101
41.988919,-87.655101
41.993919,-87.655101
41.673919,-87.650101
41.678919,-87.650101
41.683919,-87.650101
41.688919,-87.650101
41.693919,-87.650101
41.698919,-87.650101
41.703919,-87.650101
41.708919,-87.650101
41.713919,-87.650101
41.718919,-87.650101
41.723919,-87.650101
41.728919,-87.650101
41.733919,-87.650101
41.738919,-87.650101
41.743919,-87.650101
41.748919,-87.650101
41.753919,-87.650101
41.758919,-87.650101
41.763919,-87.650101
41.768919,-87.650101
41.773919,-87.650101
41.778919,-87.650101
41.783919,-87.650101
41.788919,-87.650101
41.793919,-87.650101
41.798919,-87.650101
41.803919,-87.650101
41.808919,-87.650101
41.813919,-87.650101
41.818919,-87.650101
41.823919,-87.650101
41.828919,-87.650101
41.833919,-87.650101
41.838919,-87.650101
41.843919,-87.650101
41.848919,-87.650101
41.853919,-87.650101
41.858919,-87.650101
41.863919,-87.650101
41.868919,-87.650101
41.873919,-87.650101
41.878919,-87.650101
41.883919,-87.650101
41.888919,-87.650101
41.893919,-87.650101
41.898919,-87.650101
41.903919,-87.650101
41.908919,-87.650101
41.913919,-87.650101
41.918919,-87.650101
41.923919,-87.650101
41.928919,-87.650101
41.933919,-87.650101
41.938919,-87.650101
41.943919,-87.650101
41.948919,-87.650101
41.953919,-87.650101
41.958919,-87.650101
41.963919,-87.650101
41.968919,-87.650101
41.973919,-87.650101
41.978919,-87.650101
41.658919,-87.645101
41.673919,-87.645101
41.678919,-87.645101
41.683919,-87.645101
41.688919,-87.645101
41.693919,-87.645101
41.698919,-87.645101
41.703919,-87.645101
41.708919,-87.645101
41.713919,-87.645101
41.718919,-87.645101
41.723919,-87.645101
41.728919,-87.645101
41.733919,-87.645101
41.738919,-87.645101
41.743919,-87.645101
41.748919,-87.645101
41.753919,-87.645101
41.758919,-87.645101
41.763919,-87.645101
41.768919,-87.645101
41.773919,-87.645101
41.778919,-87.645101
41.783919,-87.645101
41.788919,-87.645101
41.793919,-87.645101
41.798919,-87.645101
41.803919,-87.645101
41.808919,-87.645101
41.813919,-87.645101
41.818919,-87.645101
41.823919,-87.645101
41.828919,-87.645101
41.833919,-87.645101
41.838919,-87.645101
41.843919,-87.645101
41.848919,-87.645101
41.853919,-87.645101
41.858919,-87.645101
41.863919,-87.645101
41.868919,-87.645101
41.873919,-87.645101
41.878919,-87.645101
41.883919,-87.645101
41.888919,-87.645101
41.893919,-87.645101
41.898919,-87.645101
41.903919,-87.645101
41.908919,-87.645101
41.913919,-87.645101
41.918919,-87.645101
41.923919,-87.645101
41.928919,-87.645101
41.933919,-87.645101
41.938919,-87.645101
41.943919,-87.645101
41.948919,-87.645101
41.953919,-87.645101
41.958919,-87.645101
41.963919,-87.645101
41.968919,-87.645101
41.658919,-87.640101
41.663919,-87.640101
41.668919,-87.640101
41.673919,-87.640101
41.678919,-87.640101
41.683919,-87.640101
41.688919,-87.640101
41.693919,-87.640101
41.698919,-87.640101
41.703919,-87.640101
41.708919,-87.640101
41.713919,-87.640101
41.718919,-87.640101
41.723919,-87.640101
41.728919,-87.640101
41.733919,-87.640101
41.738919,-87.640101
41.743919,-87.640101
41.748919,-87.640101
41.753919,-87.640101
41.758919,-87.640101
41.763919,-87.640101
41.768919,-87.640101
41.773919,-87.640101
41.778919,-87.640101
41.783919,-87.640101
41.788919,-87.640101
41.793919,-87.640101
41.798919,-87.640101
41.803919,-87.640101
41.808919,-87.640101
41.813919,-87.640101
41.818919,-87.640101
41.823919,-87.640101
41.828919,-87.640101
41.833919,-87.640101
41.838919,-87.640101
41.843919,-87.640101
41.848919,-87.640101
41.853919,-87.640101
41.858919,-87.640101
41.863919,-87.640101
41.868919,-87.640101
41.873919,-87.640101
41.878919,-87.640101
41.883919,-87.640101
41.888919,-87.640101
41.893919,-87.640101
41.898919,-87.640101
41.903919,-87.640101
41.908919,-87.640101
41.913919,-87.640101
41.918919,-87.640101
41.923919,-87.640101
41.928919,-87.640101
41.933919,-87.640101
41.938919,-87.640101
41.943919,-87.640101
41.948919,-87.640101
41.963919,-87.640101
41.658919,-87.635101
41.663919,-87.635101
41.668919,-87.635101
41.673919,-87.635101
41.678919,-87.635101
41.683919,-87.635101
41.688919,-87.635101
41.693919,-87.635101
41.698919,-87.635101
41.703919,-87.635101
41.708919,-87.635101
41.713919,-87.635101
41.718919,-87.635101
41.723919,-87.635101
41.728919,-87.635101
41.733919,-87.635101
41.738919,-87.635101
41.743919,-87.635101
41.748919,-87.635101
41.753919,-87.635101
41.758919,-87.635101
41.763919,-87.635101
41.768919,-87.635101
41.773919,-87.635101
41.778919,-87.635101
41.783919,-87.635101
41.788919,-87.635101
41.793919,-87.635101
41.798919,-87.635101
41.803919,-87.635101
41.808919,-87.635101
41.813919,-87.635101
41.818919,-87.635101
41.823919,-87.635101
41.828919,-87.635101
41.833919,-87.635101
41.838919,-87.635101
41.843919,-87.635101
41.848919,-87.635101
41.853919,-87.635101
41.858919,-87.635101
41.863919,-87.635101
41.868919,-87.635101
41.873919,-87.635101
41.878919,-87.635101
41.883919,-87.635101
41.888919,-87.635101
41.893919,-87.635101
41.898919,-87.635101
41.903919,-87.635101
41.908919,-87.635101
41.913919,-87.635101
41.918919,-87.635101
41.923919,-87.635101
41.928919,-87.635101
41.933919,-87.635101
41.938919,-87.635101
41.943919,-87.635101
41.963919,-87.635101
41.658919,-87.630101
41.663919,-87.630101
41.668919,-87.630101
41.673919,-87.630101
41.678919,-87.630101
41.683919,-87.630101
41.688919,-87.630101
41.693919,-87.630101
41.698919,-87.630101
41.703919,-87.630101
41.708919,-87.630101
41.713919,-87.630101
41.718919,-87.630101
41.723919,-87.630101
41.728919,-87.630101
41.733919,-87.630101
41.738919,-87.630101
41.743919,-87.630101
41.748919,-87.630101
41.753919,-87.630101
41.758919,-87.630101
41.763919,-87.630101
41.768919,-87.630101
41.773919,-87.630101
41.778919,-87.630101
41.783919,-87.630101
41.788919,-87.630101
41.793919,-87.630101
41.798919,-87.630101
41.803919,-87.630101
41.808919,-87.630101
41.813919,-87.630101
41.818919,-87.630101
41.823919,-87.630101
41.828919,-87.630101
41.833919,-87.630101
41.838919,-87.630101
41.843919,-87.630101
41.848919,-87.630101
41.853919,-87.630101
41.858919,-87.630101
41.863919,-87.630101
41.868919,-87.630101
41.873919,-87.630101
41.878919,-87.630101
41.883919,-87.630101
41.888919,-87.630101
41.893919,-87.630101
41.898919,-87.630101
41.903919,-87.630101
41.908919,-87.630101
41.913919,-87.630101
41.918919,-87.630101
41.923919,-87.630101
41.663919,-87.625101
41.668919,-87.625101
41.673919,-87.625101
41.678919,-87.625101
41.683919,-87.625101
41.688919,-87.625101
41.693919,-87.625101
41.698919,-87.625101
41.703919,-87.625101
41.708919,-87.625101
41.713919,-87.625101
41.718919,-87.625101
41.723919,-87.625101
41.728919,-87.625101
41.733919,-87.625101
41.738919,-87.625101
41.743919,-87.625101
41.748919,-87.625101
41.753919,-87.625101
41.758919,-87.625101
41.763919,-87.625101
41.768919,-87.625101
41.773919,-87.625101
41.778919,-87.625101
41.783919,-87.625101
41.788919,-87.625101
41.793919,-87.625101
41.798919,-87.625101
41.803919,-87.625101
41.808919,-87.625101
41.813919,-87.625101
41.818919,-87.625101
41.823919,-87.625101
41.828919,-87.625101
41.833919,-87.625101
41.838919,-87.625101
41.843919,-87.625101
41.848919,-87.625101
41.853919,-87.625101
41.858919,-87.625101
41.863919,-87.625101
41.868919,-87.625101
41.873919,-87.625101
41.878919,-87.625101
41.883919,-87.625101
41.888919,-87.625101
41.893919,-87.625101
41.898919,-87.625101
41.903919,-87.625101
41.908919,-87.625101
41.913919,-87.625101
41.663919,-87.620101
41.668919,-87.620101
41.673919,-87.620101
41.678919,-87.620101
41.683919,-87.620101
41.688919,-87.620101
41.693919,-87.620101
41.698919,-87.620101
41.703919,-87.620101
41.708919,-87.620101
41.713919,-87.620101
41.718919,-87.620101
41.723919,-87.620101
41.728919,-87.620101
41.733919,-87.620101
41.738919,-87.620101
41.743919,-87.620101
41.748919,-87.620101
41.753919,-87.620101
41.758919,-87.620101
41.763919,-87.620101
41.768919,-87.620101
41.773919,-87.620101
41.778919,-87.620101
41.783919,-87.620101
41.788919,-87.620101
41.793919,-87.620101
41.798919,-87.620101
41.803919,-87.620101
41.808919,-87.620101
41.813919,-87.620101
41.818919,-87.620101
41.823919,-87.620101
41.828919,-87.620101
41.833919,-87.620101
41.838919,-87.620101
41.843919,-87.620101
41.848919,-87.620101
41.853919,-87.620101
41.858919,-87.620101
41.863919,-87.620101
41.868919,-87.620101
41.873919,-87.620101
41.878919,-87.620101
41.883919,-87.620101
41.888919,-87.620101
41.893919,-87.620101
41.898919,-87.620101
41.648919,-87.615101
41.653919,-87.615101
41.658919,-87.615101
41.663919,-87.615101
41.668919,-87.615101
41.673919,-87.615101
41.678919,-87.615101
41.683919,-87.615101
41.688919,-87.615101
41.693919,-87.615101
41.698919,-87.615101
41.703919,-87.615101
41.708919,-87.615101
41.713919,-87.615101
41.718919,-87.615101
41.723919,-87.615101
41.728919,-87.615101
41.733919,-87.615101
41.738919,-87.615101
41.743919,-87.615101
41.748919,-87.615101
41.753919,-87.615101
41.758919,-87.615101
41.763919,-87.615101
41.768919,-87.615101
41.773919,-87.615101
41.778919,-87.615101
41.783919,-87.615101
41.788919,-87.615101
41.793919,-87.615101
41.798919,-87.615101
41.803919,-87.615101
41.808919,-87.615101
41.813919,-87.615101
41.818919,-87.615101
41.823919,-87.615101
41.828919,-87.615101
41.833919,-87.615101
41.838919,-87.615101
41.843919,-87.615101
41.848919,-87.615101
41.853919,-87.615101
41.858919,-87.615101
41.863919,-87.615101
41.878919,-87.615101
41.883919,-87.615101
41.888919,-87.615101
41.893919,-87.615101
41.648919,-87.610101
41.653919,-87.610101
41.658919,-87.610101
41.663919,-87.610101
41.668919,-87.610101
41.673919,-87.610101
41.678919,-87.610101
41.683919,-87.610101
41.688919,-87.610101
41.693919,-87.610101
41.698919,-87.610101
41.703919,-87.610101
41.708919,-87.610101
41.713919,-87.610101
41.718919,-87.610101
41.723919,-87.610101
41.728919,-87.610101
41.733919,-87.610101
41.738919,-87.610101
41.743919,-87.610101
41.748919,-87.610101
41.753919,-87.610101
41.758919,-87.610101
41.763919,-87.610101
41.768919,-87.610101
41.773919,-87.610101
41.778919,-87.610101
41.783919,-87.610101
41.788919,-87.610101
41.793919,-87.610101
41.798919,-87.610101
41.803919,-87.610101
41.808919,-87.610101
41.813919,-87.610101
41.818919,-87.610101
41.823919,-87.610101
41.828919,-87.610101
41.833919,-87.610101
41.838919,-87.610101
41.843919,-87.610101
41.848919,-87.610101
41.853919,-87.610101
41.858919,-87.610101
41.863919,-87.610101
41.868919,-87.610101
41.878919,-87.610101
41.893919,-87.610101
41.648919,-87.605101
41.653919,-87.605101
41.658919,-87.605101
41.663919,-87.605101
41.668919,-87.605101
41.673919,-87.605101
41.678919,-87.605101
41.683919,-87.605101
41.688919,-87.605101
41.693919,-87.605101
41.698919,-87.605101
41.703919,-87.605101
41.708919,-87.605101
41.713919,-87.605101
41.718919,-87.605101
41.723919,-87.605101
41.728919,-87.605101
41.733919,-87.605101
41.738919,-87.605101
41.743919,-87.605101
41.748919,-87.605101
41.753919,-87.605101
41.758919,-87.605101
41.763919,-87.605101
41.768919,-87.605101
41.773919,-87.605101
41.778919,-87.605101
41.783919,-87.605101
41.788919,-87.605101
41.793919,-87.605101
41.798919,-87.605101
41.803919,-87.605101
41.808919,-87.605101
41.813919,-87.605101
41.818919,-87.605101
41.823919,-87.605101
41.828919,-87.605101
41.833919,-87.605101
41.838919,-87.605101
41.843919,-87.605101
41.848919,-87.605101
41.853919,-87.605101
41.858919,-87.605101
41.863919,-87.605101
41.893919,-87.605101
41.648919,-87.600101
41.653919,-87.600101
41.658919,-87.600101
41.663919,-87.600101
41.668919,-87.600101
41.673919,-87.600101
41.678919,-87.600101
41.683919,-87.600101
41.688919,-87.600101
41.693919,-87.600101
41.698919,-87.600101
41.703919,-87.600101
41.708919,-87.600101
41.713919,-87.600101
41.718919,-87.600101
41.723919,-87.600101
41.728919,-87.600101
41.733919,-87.600101
41.738919,-87.600101
41.743919,-87.600101
41.748919,-87.600101
41.753919,-87.600101
41.758919,-87.600101
41.763919,-87.600101
41.768919,-87.600101
41.773919,-87.600101
41.778919,-87.600101
41.783919,-87.600101
41.788919,-87.600101
41.793919,-87.600101
41.798919,-87.600101
41.803919,-87.600101
41.808919,-87.600101
41.813919,-87.600101
41.818919,-87.600101
41.823919,-87.600101
41.828919,-87.600101
41.833919,-87.600101
41.838919,-87.600101
41.648919,-87.595101
41.653919,-87.595101
41.658919,-87.595101
41.663919,-87.595101
41.668919,-87.595101
41.673919,-87.595101
41.678919,-87.595101
41.683919,-87.595101
41.688919,-87.595101
41.693919,-87.595101
41.698919,-87.595101
41.703919,-87.595101
41.708919,-87.595101
41.713919,-87.595101
41.718919,-87.595101
41.723919,-87.595101
41.728919,-87.595101
41.733919,-87.595101
41.738919,-87.595101
41.743919,-87.595101
41.748919,-87.595101
41.753919,-87.595101
41.758919,-87.595101
41.763919,-87.595101
41.768919,-87.595101
41.773919,-87.595101
41.778919,-87.595101
41.783919,-87.595101
41.788919,-87.595101
41.793919,-87.595101
41.798919,-87.595101
41.803919,-87.595101
41.808919,-87.595101
41.813919,-87.595101
41.818919,-87.595101
41.823919,-87.595101
41.828919,-87.595101
41.833919,-87.595101
41.648919,-87.590101
41.653919,-87.590101
41.658919,-87.590101
41.663919,-87.590101
41.668919,-87.590101
41.673919,-87.590101
41.678919,-87.590101
41.683919,-87.590101
41.688919,-87.590101
41.693919,-87.590101
41.698919,-87.590101
41.703919,-87.590101
41.708919,-87.590101
41.713919,-87.590101
41.718919,-87.590101
41.723919,-87.590101
41.728919,-87.590101
41.733919,-87.590101
41.738919,-87.590101
41.743919,-87.590101
41.748919,-87.590101
41.753919,-87.590101
41.758919,-87.590101
41.763919,-87.590101
41.768919,-87.590101
41.773919,-87.590101
41.778919,-87.590101
41.783919,-87.590101
41.788919,-87.590101
41.793919,-87.590101
41.798919,-87.590101
41.803919,-87.590101
41.808919,-87.590101
41.813919,-87.590101
41.818919,-87.590101
41.823919,-87.590101
41.648919,-87.585101
41.653919,-87.585101
41.658919,-87.585101
41.663919,-87.585101
41.668919,-87.585101
41.673919,-87.585101
41.678919,-87.585101
41.683919,-87.585101
41.688919,-87.585101
41.693919,-87.585101
41.698919,-87.585101
41.703919,-87.585101
41.708919,-87.585101
41.713919,-87.585101
41.718919,-87.585101
41.723919,-87.585101
41.728919,-87.585101
41.733919,-87.585101
41.738919,-87.585101
41.743919,-87.585101
41.748919,-87.585101
41.753919,-87.585101
41.758919,-87.585101
41.763919,-87.585101
41.768919,-87.585101
41.773919,-87.585101
41.778919,-87.585101
41.783919,-87.585101
41.788919,-87.585101
41.793919,-87.585101
41.798919,-87.585101
41.803919,-87.585101
41.813919,-87.585101
41.818919,-87.585101
41.648919,-87.580101
41.653919,-87.580101
41.658919,-87.580101
41.663919,-87.580101
41.668919,-87.580101
41.673919,-87.580101
41.678919,-87.580101
41.683919,-87.580101
41.688919,-87.580101
41.693919,-87.580101
41.698919,-87.580101
41.703919,-87.580101
41.708919,-87.580101
41.713919,-87.580101
41.718919,-87.580101
41.723919,-87.580101
41.728919,-87.580101
41.733919,-87.580101
41.738919,-87.580101
41.743919,-87.580101
41.748919,-87.580101
41.753919,-87.580101
41.758919,-87.580101
41.763919,-87.580101
41.768919,-87.580101
41.773919,-87.580101
41.778919,-87.580101
41.783919,-87.580101
41.788919,-87.580101
41.793919,-87.580101
41.648919,-87.575101
41.653919,-87.575101
41.658919,-87.575101
41.663919,-87.575101
41.668919,-87.575101
41.673919,-87.575101
41.678919,-87.575101
41.683919,-87.575101
41.688919,-87.575101
41.693919,-87.575101
41.698919,-87.575101
41.703919,-87.575101
41.708919,-87.575101
41.713919,-87.575101
41.718919,-87.575101
41.723919,-87.575101
41.728919,-87.575101
41.733919,-87.575101
41.738919,-87.575101
41.743919,-87.575101
41.748919,-87.575101
41.753919,-87.575101
41.758919,-87.575101
41.763919,-87.575101
41.768919,-87.575101
41.773919,-87.575101
41.778919,-87.575101
41.648919,-87.570101
41.653919,-87.570101
41.658919,-87.570101
41.663919,-87.570101
41.668919,-87.570101
41.673919,-87.570101
41.678919,-87.570101
41.683919,-87.570101
41.688919,-87.570101
41.693919,-87.570101
41.698919,-87.570101
41.703919,-87.570101
41.708919,-87.570101
41.713919,-87.570101
41.718919,-87.570101
41.723919,-87.570101
41.728919,-87.570101
41.733919,-87.570101
41.738919,-87.570101
41.743919,-87.570101
41.748919,-87.570101
41.753919,-87.570101
41.758919,-87.570101
41.763919,-87.570101
41.768919,-87.570101
41.773919,-87.570101
41.648919,-87.565101
41.653919,-87.565101
41.658919,-87.565101
41.663919,-87.565101
41.668919,-87.565101
41.673919,-87.565101
41.678919,-87.565101
41.683919,-87.565101
41.688919,-87.565101
41.693919,-87.565101
41.698919,-87.565101
41.703919,-87.565101
41.708919,-87.565101
41.713919,-87.565101
41.718919,-87.565101
41.723919,-87.565101
41.728919,-87.565101
41.733919,-87.565101
41.738919,-87.565101
41.743919,-87.565101
41.748919,-87.565101
41.753919,-87.565101
41.758919,-87.565101
41.763919,-87.565101
41.768919,-87.565101
41.648919,-87.560101
41.653919,-87.560101
41.658919,-87.560101
41.663919,-87.560101
41.668919,-87.560101
41.673919,-87.560101
41.678919,-87.560101
41.683919,-87.560101
41.688919,-87.560101
41.693919,-87.560101
41.698919,-87.560101
41.703919,-87.560101
41.708919,-87.560101
41.713919,-87.560101
41.718919,-87.560101
41.723919,-87.560101
41.728919,-87.560101
41.733919,-87.560101
41.738919,-87.560101
41.743919,-87.560101
41.748919,-87.560101
41.753919,-87.560101
41.758919,-87.560101
41.763919,-87.560101
41.648919,-87.555101
41.653919,-87.555101
41.658919,-87.555101
41.663919,-87.555101
41.668919,-87.555101
41.673919,-87.555101
41.678919,-87.555101
41.683919,-87.555101
41.688919,-87.555101
41.693919,-87.555101
41.698919,-87.555101
41.703919,-87.555101
41.708919,-87.555101
41.713919,-87.555101
41.718919,-87.555101
41.723919,-87.555101
41.728919,-87.555101
41.733919,-87.555101
41.738919,-87.555101
41.743919,-87.555101
41.748919,-87.555101
41.753919,-87.555101
41.758919,-87.555101
41.648919,-87.550101
41.653919,-87.550101
41.658919,-87.550101
41.663919,-87.550101
41.668919,-87.550101
41.673919,-87.550101
41.678919,-87.550101
41.683919,-87.550101
41.688919,-87.550101
41.693919,-87.550101
41.698919,-87.550101
41.703919,-87.550101
41.708919,-87.550101
41.713919,-87.550101
41.718919,-87.550101
41.723919,-87.550101
41.728919,-87.550101
41.733919,-87.550101
41.738919,-87.550101
41.743919,-87.550101
41.748919,-87.550101
41.753919,-87.550101
41.758919,-87.550101
41.648919,-87.545101
41.653919,-87.545101
41.658919,-87.545101
41.663919,-87.545101
41.668919,-87.545101
41.673919,-87.545101
41.678919,-87.545101
41.683919,-87.545101
41.688919,-87.545101
41.693919,-87.545101
41.698919,-87.545101
41.703919,-87.545101
41.708919,-87.545101
41.713919,-87.545101
41.718919,-87.545101
41.723919,-87.545101
41.728919,-87.545101
41.733919,-87.545101
41.738919,-87.545101
41.743919,-87.545101
41.748919,-87.545101
41.753919,-87.545101
41.758919,-87.545101
41.648919,-87.540101
41.653919,-87.540101
41.658919,-87.540101
41.663919,-87.540101
41.668919,-87.540101
41.673919,-87.540101
41.678919,-87.540101
41.683919,-87.540101
41.688919,-87.540101
41.693919,-87.540101
